Artist,Song,Explicit,Explicit_f,Year,Popularity,Popularity_f,Danceability,Energy,Speechiness,Acousticness,Liveness,Valence,Genre
Kelly Clarkson,My Life Would Suck Without You,0,FALSE,2009,0.68,68,0.526,0.882,0.0509,0.0014,0.144,0.424,"pop, R&B"
Fall Out Boy,"This Ain't A Scene, It's An Arms Race",0,FALSE,2007,0.68,68,0.435,0.887,0.0636,0.000747,0.0327,0.408,rock
Christina Aguilera,Dirrty (feat. Redman),0,FALSE,2002,0.68,68,0.64,0.889,0.322,0.107,0.339,0.436,pop
P!nk,Get the Party Started,0,FALSE,2001,0.68,68,0.802,0.903,0.046,0.0011,0.173,0.96,pop
Rihanna,Man Down,1,TRUE,2010,0.68,68,0.47,0.904,0.177,0.0436,0.0491,0.557,"hip hop, pop, R&B"
Travis,Sing,0,FALSE,2001,0.68,68,0.33,0.905,0.0497,0.000233,0.0712,0.259,"rock, pop"
Icona Pop,I Love It (feat. Charli XCX),1,TRUE,2013,0.68,68,0.711,0.906,0.0284,0.00952,0.153,0.824,"pop, Dance/Electronic"
Enrique Iglesias,DUELE EL CORAZON (feat. Wisin),0,FALSE,2016,0.68,68,0.716,0.908,0.103,0.0858,0.135,0.869,"pop, latin"
David Guetta,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),0,FALSE,2016,0.68,68,0.367,0.915,0.0488,0.0022,0.0905,0.365,"hip hop, pop, Dance/Electronic"
Good Charlotte,Lifestyles of the Rich & Famous,0,FALSE,2002,0.68,68,0.62,0.93,0.0374,0.00043,0.0686,0.609,"rock, metal"
Avril Lavigne,My Happy Ending,1,TRUE,2004,0.68,68,0.414,0.936,0.0758,0.00136,0.369,0.74,pop
Florence + The Machine,Spectrum (Say My Name) - Calvin Harris Remix,0,FALSE,2011,0.68,68,0.578,0.946,0.0482,0.00225,0.0966,0.588,"rock, pop, Dance/Electronic"
Jonas Brothers,Burnin' Up,0,FALSE,2008,0.68,68,0.667,0.954,0.0817,0.0296,0.331,0.807,pop
Enya,Only Time,0,FALSE,2000,0.69,69,0.418,0.249,0.0301,0.841,0.112,0.213,"World/Traditional, Folk/Acoustic"
Lil Wayne,Lollipop,1,TRUE,2008,0.69,69,0.829,0.428,0.0831,0.056,0.137,0.45,"hip hop, pop"
Diddy,"I Need a Girl (Pt. 2) [feat. Loon, Ginuwine & Mario Winans]",0,FALSE,2004,0.69,69,0.713,0.471,0.483,0.421,0.0308,0.779,"hip hop, pop"
Russ Millions,Keisha & Becky - Remix,1,TRUE,2019,0.69,69,0.863,0.471,0.478,0.251,0.121,0.644,pop
Mariah Carey,We Belong Together,0,FALSE,2005,0.69,69,0.84,0.476,0.0629,0.0264,0.0865,0.767,"pop, R&B"
Gabrielle,Out Of Reach,0,FALSE,2001,0.69,69,0.51,0.48,0.0452,0.503,0.106,0.496,"pop, R&B"
Timbaland,Carry Out (Featuring Justin Timberlake),0,FALSE,2009,0.69,69,0.531,0.574,0.113,0.114,0.256,0.272,"hip hop, pop, R&B"
The Chainsmokers,Sick Boy,0,FALSE,2018,0.69,69,0.663,0.577,0.0531,0.109,0.12,0.454,"pop, Dance/Electronic"
Young Thug,The London (feat. J. Cole & Travis Scott),1,TRUE,2019,0.69,69,0.796,0.586,0.147,0.0247,0.132,0.179,"hip hop, pop"
Britney Spears,If U Seek Amy,0,FALSE,2008,0.69,69,0.717,0.587,0.0339,0.0192,0.0523,0.544,pop
Selena Gomez,Same Old Love,0,FALSE,2015,0.69,69,0.672,0.593,0.0304,0.0223,0.214,0.438,pop
Selena Gomez,Same Old Love,0,FALSE,2015,0.69,69,0.672,0.593,0.0304,0.0223,0.214,0.438,pop
Chris Brown,Yo (Excuse Me Miss),0,FALSE,2005,0.69,69,0.536,0.612,0.272,0.119,0.209,0.57,"hip hop, pop, R&B"
Kesha,Your Love Is My Drug,0,FALSE,2010,0.69,69,0.826,0.612,0.0982,0.00681,0.0889,0.756,"pop, Dance/Electronic"
Selena Gomez,Fetish (feat. Gucci Mane),0,FALSE,2017,0.69,69,0.708,0.618,0.0592,0.0204,0.062,0.265,pop
Nick Jonas,Close,0,FALSE,2016,0.69,69,0.654,0.623,0.082,0.253,0.144,0.401,pop
SAYGRACE,You Don't Own Me (feat. G-Eazy),0,FALSE,2016,0.69,69,0.332,0.635,0.0898,0.159,0.0599,0.261,"pop, R&B"
Sam Feldt,Post Malone (feat. RANI),0,FALSE,2019,0.69,69,0.59,0.642,0.122,0.0771,0.105,0.651,"pop, Dance/Electronic"
Jamelia,Superstar,0,FALSE,2003,0.69,69,0.801,0.645,0.0356,0.0457,0.0357,0.824,pop
Beyoncé,Best Thing I Never Had,0,FALSE,2011,0.69,69,0.545,0.649,0.0324,0.143,0.0894,0.297,"pop, R&B"
Daft Punk,Lose Yourself to Dance (feat. Pharrell Williams),0,FALSE,2013,0.69,69,0.832,0.659,0.057,0.0839,0.0753,0.674,"hip hop, Dance/Electronic"
Ed Sheeran,Sing,0,FALSE,2014,0.69,69,0.818,0.67,0.0472,0.304,0.0601,0.939,pop
Rascal Flatts,What Hurts The Most,0,FALSE,2006,0.69,69,0.537,0.674,0.0277,0.0088,0.265,0.33,country
Ne-Yo,Let Me Love You (Until You Learn To Love Yourself),0,FALSE,2012,0.69,69,0.658,0.677,0.0393,0.248,0.368,0.248,"pop, R&B"
The Weeknd,Pray For Me (with Kendrick Lamar),1,TRUE,2018,0.69,69,0.735,0.677,0.093,0.0762,0.111,0.188,"pop, R&B"
Lady Gaga,LoveGame,0,FALSE,2008,0.69,69,0.894,0.678,0.0523,0.00569,0.317,0.844,pop
Blanco Brown,The Git Up,0,FALSE,2019,0.69,69,0.847,0.678,0.109,0.0669,0.274,0.811,"hip hop, country"
Kevin Gates,2 Phones,1,TRUE,2016,0.69,69,0.895,0.681,0.358,0.157,0.189,0.554,"hip hop, pop"
Lil Wayne,A Milli,1,TRUE,2008,0.69,69,0.674,0.695,0.278,0.0387,0.194,0.773,"hip hop, pop"
Mary J. Blige,Be Without You - Kendu Mix,1,TRUE,2005,0.69,69,0.726,0.7,0.0998,0.0717,0.262,0.673,"pop, R&B"
Beyoncé,07-Nov,0,FALSE,2014,0.69,69,0.747,0.705,0.126,0.0128,0.126,0.56,"pop, R&B"
iann dior,gone girl,1,TRUE,2019,0.69,69,0.677,0.714,0.0287,0.162,0.0717,0.355,"hip hop, pop"
Iggy Azalea,Fancy,1,TRUE,2014,0.69,69,0.912,0.716,0.0697,0.0904,0.0491,0.377,"hip hop, pop"
DJ Snake,You Know You Like It,0,FALSE,2014,0.69,69,0.407,0.725,0.188,0.0141,0.306,0.247,"hip hop, pop, Dance/Electronic"
DJ Snake,You Know You Like It,0,FALSE,2014,0.69,69,0.407,0.725,0.188,0.0141,0.306,0.247,"hip hop, pop, Dance/Electronic"
Kesha,Blow,0,FALSE,2010,0.69,69,0.753,0.729,0.0392,0.00334,0.073,0.812,"pop, Dance/Electronic"
Coldplay,Every Teardrop Is a Waterfall,0,FALSE,2011,0.69,69,0.425,0.732,0.0396,0.00194,0.171,0.333,"rock, pop"
The Wanted,Chasing The Sun,0,FALSE,2012,0.69,69,0.637,0.732,0.0965,0.244,0.498,0.68,"pop, Dance/Electronic"
Maluma,Corazón (feat. Nego do Borel),0,FALSE,2018,0.69,69,0.722,0.738,0.247,0.328,0.198,0.748,latin
Logic,Everyday,1,TRUE,2018,0.69,69,0.667,0.741,0.0378,0.0425,0.0761,0.422,"hip hop, pop"
Flipp Dinero,Leave Me Alone,1,TRUE,2019,0.69,69,0.792,0.743,0.0851,0.107,0.183,0.742,"hip hop, pop"
Becky G,Sin Pijama,0,FALSE,2018,0.69,69,0.791,0.745,0.0464,0.354,0.104,0.82,"pop, latin"
Chingy,Right Thurr,1,TRUE,2003,0.69,69,0.866,0.749,0.253,0.15,0.0614,0.891,"hip hop, pop, R&B"
Jeezy,Put On,1,TRUE,2008,0.69,69,0.654,0.77,0.0353,0.00342,0.0887,0.272,"hip hop, pop"
Selena Gomez,Come & Get It,0,FALSE,2013,0.69,69,0.546,0.787,0.0517,0.0101,0.0809,0.573,pop
Katy Perry,Teenage Dream,0,FALSE,2010,0.69,69,0.719,0.798,0.0361,0.0162,0.134,0.591,pop
Katy Perry,Chained To The Rhythm,0,FALSE,2017,0.69,69,0.562,0.8,0.112,0.0814,0.199,0.471,pop
Meghan Trainor,NO,0,FALSE,2017,0.69,69,0.557,0.803,0.213,0.0124,0.737,0.657,pop
Black Eyed Peas,The Time (Dirty Bit),0,FALSE,2010,0.69,69,0.816,0.813,0.0664,0.0662,0.602,0.436,"hip hop, pop"
JAY-Z,Big Pimpin',1,TRUE,1999,0.69,69,0.88,0.814,0.14,0.168,0.0584,0.942,hip hop
Megan Thee Stallion,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),1,TRUE,2019,0.69,69,0.872,0.814,0.155,0.00485,0.214,0.57,"hip hop, pop, R&B"
Bob Sinclar,Rock This Party - Everybody Dance Now,0,FALSE,2006,0.69,69,0.893,0.823,0.122,0.0714,0.0509,0.902,"pop, Dance/Electronic"
Rihanna,Shut Up And Drive,0,FALSE,2008,0.69,69,0.735,0.826,0.0349,0.00101,0.197,0.74,"hip hop, pop, R&B"
MIKA,Grace Kelly,0,FALSE,2006,0.69,69,0.675,0.828,0.0454,0.0242,0.364,0.669,pop
Creed,Higher,0,FALSE,1999,0.69,69,0.459,0.83,0.0364,5.15E-05,0.206,0.431,"pop, rock, metal"
Lady Gaga,Telephone,0,FALSE,2009,0.69,69,0.824,0.836,0.0404,0.00521,0.112,0.716,pop
Diddy - Dirty Money,Coming Home,0,FALSE,2010,0.69,69,0.392,0.839,0.193,0.158,0.3,0.232,"hip hop, pop, R&B"
AJ Tracey,Ladbroke Grove,0,FALSE,2019,0.69,69,0.903,0.839,0.208,0.0939,0.102,0.727,"hip hop, Dance/Electronic"
Britney Spears,I'm a Slave 4 U,0,FALSE,2001,0.69,69,0.847,0.843,0.106,0.415,0.107,0.963,pop
5 Seconds of Summer,Youngblood,0,FALSE,2018,0.69,69,0.596,0.854,0.463,0.0169,0.124,0.152,pop
Akon,Right Now (Na Na Na),0,FALSE,2008,0.69,69,0.83,0.857,0.152,0.262,0.413,0.607,pop
Duffy,Mercy,0,FALSE,2008,0.69,69,0.793,0.859,0.0332,0.266,0.133,0.964,"pop, R&B"
P.O.D.,Youth of the Nation,0,FALSE,2001,0.69,69,0.563,0.86,0.0621,0.00834,0.39,0.517,"rock, metal"
David Guetta,When Love Takes Over (feat. Kelly Rowland),0,FALSE,2010,0.69,69,0.675,0.862,0.0253,0.0165,0.169,0.498,"hip hop, pop, Dance/Electronic"
Saving Abel,Addicted,1,TRUE,2008,0.69,69,0.512,0.864,0.0338,0.000821,0.0982,0.527,"rock, metal"
Creed,My Sacrifice,0,FALSE,2001,0.69,69,0.32,0.88,0.0504,0.000101,0.076,0.257,"pop, rock, metal"
Chris Brown,Yeah 3x,1,TRUE,2011,0.69,69,0.705,0.882,0.0445,0.000369,0.0934,0.7,"hip hop, pop, R&B"
Ayo & Teo,Rolex,0,FALSE,2017,0.69,69,0.804,0.886,0.04,0.0837,0.266,0.789,"hip hop, pop"
Sisqo,Thong Song,1,TRUE,1999,0.69,69,0.706,0.888,0.0654,0.119,0.07,0.714,"hip hop, pop, R&B"
Coldplay,Speed of Sound,0,FALSE,2005,0.69,69,0.514,0.898,0.0577,0.00488,0.0746,0.353,"rock, pop"
2 Chainz,We Own It (Fast & Furious),0,FALSE,2013,0.69,69,0.563,0.902,0.402,0.0545,0.0524,0.559,"hip hop, pop"
Nickelback,Rockstar,0,FALSE,2005,0.69,69,0.616,0.91,0.0386,0.0459,0.343,0.693,"rock, metal"
Gwen Stefani,Hollaback Girl,1,TRUE,2004,0.69,69,0.926,0.916,0.0929,0.35,0.0234,0.904,"pop, R&B"
David Guetta,Play Hard (feat. Ne-Yo & Akon),0,FALSE,2012,0.69,69,0.691,0.921,0.0533,0.173,0.331,0.8,"hip hop, pop, Dance/Electronic"
Stereophonics,Dakota,0,FALSE,2005,0.69,69,0.506,0.93,0.0675,0.129,0.0931,0.305,"rock, pop"
Darude,Sandstorm,0,FALSE,2001,0.69,69,0.528,0.965,0.0465,0.141,0.0797,0.587,"pop, Dance/Electronic"
Rihanna,Unfaithful,0,FALSE,2006,0.7,70,0.588,0.391,0.0334,0.839,0.227,0.349,"hip hop, pop, R&B"
Avril Lavigne,I'm with You,0,FALSE,2002,0.7,70,0.457,0.406,0.0291,0.08,0.117,0.208,pop
Christina Perri,A Thousand Years,0,FALSE,2011,0.7,70,0.421,0.407,0.0267,0.309,0.11,0.161,pop
Limp Bizkit,Behind Blue Eyes,0,FALSE,2003,0.7,70,0.595,0.489,0.0271,0.497,0.119,0.0902,metal
Jon Bellion,All Time Low,1,TRUE,2016,0.7,70,0.617,0.567,0.0828,0.0584,0.0933,0.505,"hip hop, pop"
Mike Perry,The Ocean (feat. Shy Martin),0,FALSE,2016,0.7,70,0.632,0.575,0.029,0.0225,0.104,0.188,"pop, Dance/Electronic"
Khalid,Better,0,FALSE,2018,0.7,70,0.442,0.585,0.0964,0.0984,0.14,0.116,"pop, R&B"
Lil Dicky,Freaky Friday (feat. Chris Brown),1,TRUE,2018,0.7,70,0.755,0.599,0.224,0.147,0.109,0.755,"hip hop, pop"
David Guetta,Without You (feat. Usher),0,FALSE,2012,0.7,70,0.608,0.614,0.0285,0.227,0.157,0.402,"hip hop, pop, Dance/Electronic"
Beyoncé,Drunk in Love (feat. Jay-Z),1,TRUE,2014,0.7,70,0.589,0.621,0.0468,0.00969,0.181,0.401,"pop, R&B"
Tom Walker,Leave a Light On,0,FALSE,2017,0.7,70,0.586,0.624,0.113,0.0153,0.133,0.267,"rock, pop"
Taylor Swift,Bad Blood,0,FALSE,2015,0.7,70,0.654,0.655,0.106,0.0294,0.139,0.221,pop
Missy Elliott,Work It,1,TRUE,2002,0.7,70,0.884,0.677,0.283,0.0778,0.0732,0.584,"hip hop, pop, R&B"
Missy Elliott,Work It,1,TRUE,2002,0.7,70,0.884,0.677,0.283,0.0778,0.0732,0.584,"hip hop, pop, R&B"
Destiny's Child,"Jumpin', Jumpin'",0,FALSE,1999,0.7,70,0.771,0.685,0.0567,0.00543,0.0537,0.683,"pop, R&B"
OneRepublic,Wherever I Go,0,FALSE,2016,0.7,70,0.552,0.689,0.0425,0.0915,0.27,0.349,pop
Lady Gaga,Paparazzi,0,FALSE,2008,0.7,70,0.762,0.692,0.0438,0.113,0.094,0.397,pop
Chris Brown,With You,0,FALSE,2007,0.7,70,0.662,0.693,0.0698,0.134,0.145,0.655,"hip hop, pop, R&B"
Beyoncé,Irreplaceable,0,FALSE,2007,0.7,70,0.447,0.694,0.382,0.0293,0.167,0.509,"pop, R&B"
Ashanti,Foolish,1,TRUE,2002,0.7,70,0.665,0.695,0.0532,0.347,0.106,0.707,"hip hop, pop, R&B"
Timbaland,Give It To Me,1,TRUE,2007,0.7,70,0.975,0.711,0.0632,0.168,0.0799,0.815,"hip hop, pop, R&B"
Jason Derulo,Whatcha Say,0,FALSE,2010,0.7,70,0.615,0.711,0.0779,0.0444,0.145,0.711,"hip hop, pop"
Jason Derulo,Whatcha Say,0,FALSE,2010,0.7,70,0.615,0.711,0.0779,0.0444,0.145,0.711,"hip hop, pop"
3OH!3,DONTTRUSTME,1,TRUE,2008,0.7,70,0.791,0.713,0.254,0.0163,0.189,0.514,"hip hop, pop, rock"
James Morrison,Broken Strings,0,FALSE,2008,0.7,70,0.57,0.717,0.029,0.00967,0.0833,0.321,"pop, R&B"
James Morrison,Broken Strings,0,FALSE,2008,0.7,70,0.57,0.717,0.029,0.00967,0.0833,0.321,"pop, R&B"
Jason Derulo,It Girl,0,FALSE,2011,0.7,70,0.668,0.718,0.0605,0.0165,0.104,0.345,"hip hop, pop"
Justin Timberlake,What Goes Around.../...Comes Around (Interlude),0,FALSE,2006,0.7,70,0.687,0.723,0.0709,0.122,0.573,0.432,pop
Juanes,La Camisa Negra,0,FALSE,2004,0.7,70,0.751,0.731,0.0308,0.0838,0.0556,0.973,"pop, latin"
Puddle Of Mudd,She Hates Me,1,TRUE,2001,0.7,70,0.58,0.748,0.0323,0.00935,0.753,0.584,"rock, metal"
Desiigner,Panda,1,TRUE,2016,0.7,70,0.576,0.766,0.449,0.028,0.366,0.236,"hip hop, pop"
Jennifer Lopez,Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,0,FALSE,2002,0.7,70,0.845,0.768,0.188,0.00733,0.0575,0.96,"hip hop, pop, R&B"
Sean Paul,She Doesn't Mind,0,FALSE,2012,0.7,70,0.718,0.776,0.0693,0.000624,0.207,0.622,"hip hop, pop"
Ellie Goulding,Burn,0,FALSE,2014,0.7,70,0.559,0.777,0.0432,0.31,0.105,0.329,"pop, rock, Dance/Electronic"
Ellie Goulding,Burn,0,FALSE,2014,0.7,70,0.559,0.777,0.0432,0.31,0.105,0.329,"pop, rock, Dance/Electronic"
Lunay,Soltera - Remix,0,FALSE,2019,0.7,70,0.795,0.783,0.0432,0.361,0.437,0.799,"pop, latin"
Jonas Blue,Rise,0,FALSE,2018,0.7,70,0.687,0.785,0.0333,0.327,0.203,0.655,"pop, Dance/Electronic"
Backstreet Boys,Shape of My Heart,0,FALSE,2000,0.7,70,0.575,0.786,0.0296,0.252,0.159,0.518,pop
Sia,Elastic Heart,0,FALSE,2014,0.7,70,0.421,0.791,0.0496,0.0117,0.146,0.499,pop
Nickelback,Far Away,0,FALSE,2005,0.7,70,0.518,0.797,0.0309,0.000681,0.107,0.293,"rock, metal"
DJ Snake,Turn Down for What,0,FALSE,2013,0.7,70,0.818,0.799,0.156,0.00107,0.057,0.0815,"hip hop, pop, Dance/Electronic"
Madcon,Beggin (original version),0,FALSE,2007,0.7,70,0.715,0.8,0.057,0.0271,0.0648,0.445,"hip hop, pop"
DJ Snake,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",1,TRUE,2019,0.7,70,0.842,0.801,0.228,0.157,0.0642,0.617,"hip hop, pop, Dance/Electronic"
DJ Khaled,I'm On One,1,TRUE,2011,0.7,70,0.413,0.807,0.318,0.0536,0.631,0.438,"hip hop, pop"
Craig David,7 Days,0,FALSE,2000,0.7,70,0.659,0.812,0.0487,0.23,0.0951,0.888,"hip hop, pop, R&B"
Panic! At The Disco,I Write Sins Not Tragedies,0,FALSE,2005,0.7,70,0.566,0.815,0.14,0.0737,0.12,0.672,rock
Enrique Iglesias,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),0,FALSE,2017,0.7,70,0.688,0.822,0.0537,0.0642,0.241,0.66,"pop, latin"
Meghan Trainor,Lips Are Movin,0,FALSE,2015,0.7,70,0.775,0.825,0.0464,0.0506,0.111,0.95,pop
Cobra Starship,You Make Me Feel... (feat. Sabi),0,FALSE,2011,0.7,70,0.668,0.857,0.0535,0.0191,0.0385,0.748,"pop, Dance/Electronic"
Calvin Harris,I Need Your Love (feat. Ellie Goulding),0,FALSE,2012,0.7,70,0.695,0.869,0.0483,0.41,0.237,0.58,"hip hop, pop, Dance/Electronic"
Eminem,Crack A Bottle,1,TRUE,2009,0.7,70,0.516,0.874,0.186,0.0864,0.173,0.391,hip hop
Lloyd,You,0,FALSE,2007,0.7,70,0.412,0.876,0.47,0.102,0.297,0.703,"hip hop, pop, R&B"
Lupe Fiasco,The Show Goes On,1,TRUE,2011,0.7,70,0.591,0.889,0.115,0.0189,0.155,0.65,"hip hop, pop"
DMX,X Gon' Give It To Ya,1,TRUE,2007,0.7,70,0.761,0.899,0.183,0.0135,0.0719,0.673,"hip hop, pop"
Destiny's Child,Survivor,0,FALSE,2001,0.7,70,0.514,0.911,0.41,0.0559,0.775,0.619,"pop, R&B"
Skrillex,Bangarang (feat. Sirah),1,TRUE,2011,0.7,70,0.716,0.972,0.196,0.0145,0.317,0.576,"hip hop, pop, Dance/Electronic"
Ed Sheeran,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",0,FALSE,2013,0.71,71,0.581,0.0549,0.0397,0.559,0.0718,0.234,pop
Alicia Keys,Empire State of Mind (Part II) Broken Down,0,FALSE,2009,0.71,71,0.484,0.368,0.0341,0.74,0.118,0.142,"pop, R&B"
FINNEAS,Let's Fall in Love for the Night,1,TRUE,2018,0.71,71,0.737,0.408,0.104,0.802,0.171,0.374,"rock, pop, Dance/Electronic"
Petit Biscuit,Sunset Lover,0,FALSE,2015,0.71,71,0.783,0.467,0.0503,0.729,0.109,0.236,Dance/Electronic
Chris Brown,Run It! (feat. Juelz Santana),0,FALSE,2005,0.71,71,0.846,0.482,0.129,0.0246,0.393,0.212,"hip hop, pop, R&B"
Rae Sremmurd,No Type,1,TRUE,2015,0.71,71,0.891,0.486,0.159,0.0158,0.0925,0.239,"hip hop, pop"
Jonas Brothers,Only Human,0,FALSE,2019,0.71,71,0.795,0.496,0.0722,0.108,0.0645,0.874,pop
2 Chainz,It's A Vibe,1,TRUE,2017,0.71,71,0.822,0.502,0.148,0.0312,0.114,0.525,"hip hop, pop"
Amy Winehouse,Rehab,0,FALSE,2006,0.71,71,0.407,0.558,0.0552,0.0541,0.34,0.777,R&B
Chris Brown,Ayo,1,TRUE,2015,0.71,71,0.823,0.563,0.0443,0.0399,0.0851,0.682,"hip hop, pop, R&B"
Big Sean,Bounce Back,1,TRUE,2017,0.71,71,0.78,0.575,0.139,0.106,0.129,0.273,"hip hop, pop"
Kelly Clarkson,Because of You,0,FALSE,2004,0.71,71,0.587,0.583,0.0313,0.248,0.124,0.15,"pop, R&B"
Lil Nas X,Panini,0,FALSE,2019,0.71,71,0.703,0.594,0.0752,0.342,0.123,0.475,"hip hop, pop"
Tinashe,2 On (feat. ScHoolboy Q),1,TRUE,2014,0.71,71,0.742,0.595,0.107,0.15,0.111,0.431,"hip hop, pop, R&B, Dance/Electronic"
David Guetta,Who's That Chick? (feat. Rihanna),0,FALSE,2010,0.71,71,0.675,0.602,0.116,0.00377,0.0458,0.933,"hip hop, pop, Dance/Electronic"
Clean Bandit,Solo (feat. Demi Lovato),0,FALSE,2018,0.71,71,0.737,0.636,0.0437,0.0441,0.35,0.565,"pop, Dance/Electronic"
Avicii,SOS (feat. Aloe Blacc),0,FALSE,2019,0.71,71,0.802,0.645,0.0715,0.272,0.119,0.376,"pop, Dance/Electronic"
alt-J,Breezeblocks,0,FALSE,2012,0.71,71,0.616,0.656,0.0344,0.096,0.205,0.286,rock
The Strumbellas,Spirits,0,FALSE,2016,0.71,71,0.556,0.658,0.0265,0.164,0.113,0.787,"rock, Folk/Acoustic, pop"
Young Money,BedRock,1,TRUE,2009,0.71,71,0.733,0.664,0.295,0.102,0.191,0.557,"hip hop, pop"
Echosmith,Cool Kids,0,FALSE,2013,0.71,71,0.719,0.671,0.0336,0.0372,0.12,0.786,pop
Ne-Yo,Miss Independent,0,FALSE,2008,0.71,71,0.668,0.673,0.145,0.48,0.194,0.727,"pop, R&B"
Chris Brown,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),1,TRUE,2011,0.71,71,0.767,0.677,0.184,0.0339,0.144,0.538,"hip hop, pop, R&B"
JAY-Z,03' Bonnie & Clyde,1,TRUE,2002,0.71,71,0.759,0.678,0.314,0.23,0.15,0.327,hip hop
Demi Lovato,Give Your Heart a Break,0,FALSE,2011,0.71,71,0.651,0.695,0.0487,0.23,0.144,0.569,pop
Sech,Otro Trago,1,TRUE,2019,0.71,71,0.746,0.7,0.341,0.136,0.11,0.619,latin
Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)",1,TRUE,2018,0.71,71,0.645,0.705,0.299,0.000813,0.128,0.376,"hip hop, pop"
Usher,Love in This Club (feat. Young Jeezy),0,FALSE,2008,0.71,71,0.573,0.712,0.0732,0.0572,0.167,0.346,"hip hop, pop, R&B"
Machine Gun Kelly,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",0,FALSE,2017,0.71,71,0.653,0.718,0.213,0.00413,0.0537,0.216,"hip hop, pop"
Kelly Clarkson,Since U Been Gone,0,FALSE,2004,0.71,71,0.662,0.739,0.0322,0.00206,0.113,0.382,"pop, R&B"
Eminem,Cleanin' Out My Closet,1,TRUE,2002,0.71,71,0.908,0.758,0.174,0.0687,0.0783,0.87,hip hop
KT Tunstall,Suddenly I See,0,FALSE,2005,0.71,71,0.587,0.767,0.0449,0.225,0.112,0.664,"World/Traditional, pop, Folk/Acoustic"
Joel Adams,Please Don't Go,0,FALSE,2015,0.71,71,0.513,0.768,0.0587,0.0118,0.294,0.235,R&B
Gwen Stefani,The Sweet Escape,0,FALSE,2006,0.71,71,0.756,0.77,0.0343,0.191,0.178,0.73,"pop, R&B"
Blu Cantrell,Hit 'Em Up Style (Oops!),0,FALSE,2001,0.71,71,0.667,0.773,0.0586,0.201,0.404,0.667,"pop, R&B"
Chamillionaire,Ridin',1,TRUE,2005,0.71,71,0.787,0.799,0.0993,0.189,0.3,0.835,"hip hop, pop"
Sean Kingston,Fire Burning,0,FALSE,2009,0.71,71,0.839,0.804,0.0329,0.0192,0.331,0.888,"hip hop, pop, R&B"
Crazy Town,Butterfly,0,FALSE,1999,0.71,71,0.736,0.811,0.081,0.00132,0.107,0.609,"rock, metal"
Saweetie,My Type,1,TRUE,2019,0.71,71,0.899,0.811,0.258,0.000677,0.0672,0.587,"hip hop, pop, R&B"
Kesha,We R Who We R,0,FALSE,2010,0.71,71,0.736,0.817,0.0407,0.00987,0.117,0.653,"pop, Dance/Electronic"
Marshmello,Spotlight,0,FALSE,2018,0.71,71,0.546,0.822,0.151,0.0145,0.742,0.615,"pop, Dance/Electronic"
P!nk,True Love (feat. Lily Allen),1,TRUE,2012,0.71,71,0.457,0.823,0.311,0.00144,0.108,0.578,pop
Eminem,Sing For The Moment,1,TRUE,2002,0.71,71,0.668,0.824,0.137,0.0017,0.0426,0.185,hip hop
Daddy Yankee,Dura,0,FALSE,2018,0.71,71,0.783,0.84,0.051,0.174,0.412,0.839,latin
Rihanna,Where Have You Been,0,FALSE,2011,0.71,71,0.719,0.847,0.0916,0.00201,0.223,0.444,"hip hop, pop, R&B"
Wheatus,Teenage Dirtbag,1,TRUE,1999,0.71,71,0.625,0.85,0.0495,0.346,0.174,0.633,set()
Justin Bieber,One Time,0,FALSE,2009,0.71,71,0.691,0.853,0.0372,0.0631,0.082,0.762,pop
La Roux,Bulletproof,0,FALSE,2009,0.71,71,0.674,0.882,0.0477,0.000441,0.068,0.682,"pop, Dance/Electronic"
Normani,Motivation,0,FALSE,2019,0.71,71,0.599,0.887,0.0984,0.0192,0.3,0.881,"pop, R&B"
Pitbull,Hey Baby (Drop It to the Floor) (feat. T-Pain),0,FALSE,2011,0.71,71,0.595,0.912,0.0884,0.0434,0.259,0.762,"hip hop, pop, latin"
Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),0,FALSE,2013,0.71,71,0.558,0.924,0.064,0.0271,0.537,0.567,rock
Calvin Harris,Sweet Nothing (feat. Florence Welch),0,FALSE,2012,0.71,71,0.573,0.929,0.109,0.197,0.0567,0.582,"hip hop, pop, Dance/Electronic"
DMX,Party Up,1,TRUE,1999,0.71,71,0.51,0.931,0.347,0.0738,0.5,0.53,"hip hop, pop"
Madonna,4 Minutes (feat. Justin Timberlake & Timbaland),0,FALSE,2009,0.71,71,0.753,0.931,0.0652,0.00994,0.234,0.767,pop
Dr. Dre,I Need A Doctor,1,TRUE,2011,0.71,71,0.594,0.946,0.452,0.0869,0.306,0.397,hip hop
Arctic Monkeys,I Bet You Look Good On The Dancefloor,0,FALSE,2006,0.71,71,0.535,0.948,0.0356,0.00225,0.376,0.778,rock
